,walk_length,d_G,d_H,edge,ground_truth_aprx,classification,correct,inverse,negexp
2494,27,5.338572,6.5621214,"(13, 12)",1,1,True,0.5514066,0.77268755
2495,27,5.183176,6.1007853,"(13, 14)",1,1,True,0.5406599,0.7145547
2496,27,6.52819,6.424222,"(18, 17)",1,0,False,0.49598655,0.47403136
2497,27,5.859937,5.929717,"(20, 19)",1,1,True,0.5029594,0.51743793
2498,27,6.892449,6.6474633,"(21, 22)",1,0,False,0.4909532,0.43905813
2499,27,7.221958,7.783698,"(22, 23)",1,1,True,0.5187176,0.63685507
2500,27,6.354642,6.7560115,"(23, 24)",1,1,True,0.515307,0.59901667
2501,27,6.1114707,6.456187,"(28, 27)",1,1,True,0.51371443,0.5853357
2502,27,7.147382,6.294343,"(29, 28)",1,0,False,0.46826896,0.29879576
2503,27,6.145934,5.7739663,"(34, 33)",1,0,False,0.48439717,0.40806562
2504,27,5.5618095,5.7317033,"(36, 37)",1,1,True,0.50752175,0.5423716
2505,27,6.15191,7.2176356,"(38, 39)",1,1,True,0.5398565,0.7437833
2506,27,6.1346273,8.560434,"(40, 39)",1,1,True,0.5825382,0.9187742
2507,27,6.2704124,7.1199517,"(41, 40)",1,1,True,0.53172207,0.7004705
2508,27,6.2992086,6.786024,"(42, 43)",1,1,True,0.51860166,0.6193559
2509,27,7.0631475,7.717826,"(43, 44)",1,1,True,0.522146,0.65806395
2510,27,5.8213563,6.513022,"(45, 44)",1,1,True,0.52803814,0.6663373
2511,27,4.3361163,6.0181108,"(47, 48)",1,1,True,0.5812226,0.84316844
2512,27,4.894325,4.5271235,"(52, 51)",1,0,False,0.48051244,0.40921742
2513,27,4.337624,7.228091,"(53, 54)",1,1,True,0.6249584,0.94737315
2514,27,3.799456,7.2188654,"(54, 55)",1,1,True,0.6551693,0.9683057
2515,27,5.341691,6.309463,"(57, 58)",1,1,True,0.5415312,0.7246752
2516,27,6.0173917,6.841804,"(60, 59)",1,1,True,0.5320554,0.6951722
2517,27,7.1685,7.13418,"(64, 63)",1,0,False,0.49880028,0.49142087
2518,27,6.8942127,7.842258,"(65, 64)",1,1,True,0.5321666,0.7207219
2519,27,6.9071403,6.220721,"(66, 65)",1,0,False,0.4738564,0.33483002
2520,27,4.058358,6.883686,"(68, 67)",1,1,True,0.6291042,0.9440292
2521,27,3.7509196,6.9186635,"(68, 69)",1,1,True,0.6484474,0.95960224
2522,27,6.875136,6.435201,"(71, 70)",1,0,False,0.48347393,0.39175653
2523,27,5.837238,5.4333367,"(73, 74)",1,0,False,0.4820816,0.40037543
2524,27,7.107765,5.1610494,"(76, 75)",1,0,False,0.42066404,0.124911904
2525,27,5.2267632,5.833142,"(80, 79)",1,1,True,0.52741337,0.6471143
2526,27,7.603206,5.437852,"(83, 82)",1,0,False,0.41697934,0.102905124
2527,27,5.0976048,7.753377,"(86, 85)",1,1,True,0.6033296,0.93436587
2528,27,5.235727,7.9426193,"(86, 87)",1,1,True,0.60270226,0.9374321
2529,27,7.544273,6.5315623,"(88, 87)",1,0,False,0.46402666,0.26644972
2530,27,4.8711634,6.084379,"(95, 94)",1,1,True,0.55537,0.7708674
2531,27,4.96787,6.693427,"(95, 96)",1,1,True,0.5739865,0.8488432
2532,27,2.7177172,6.6390076,"(98, 99)",1,1,True,0.70954394,0.98056954
2533,27,7.3143754,4.535562,"(61, 78)",0,0,True,0.38274983,0.058479857
2534,27,6.948508,4.3977866,"(66, 72)",0,0,True,0.38759673,0.07237805
2535,27,6.9776454,5.170863,"(66, 91)",0,0,True,0.4256377,0.14102748
2536,27,6.684055,6.1007433,"(70, 8)",0,0,True,0.4771873,0.35817096
2537,27,4.224175,7.425277,"(95, 3)",0,1,False,0.6373928,0.96087575
2538,27,7.064563,5.8561096,"(88, 26)",0,0,True,0.4532357,0.22997487
2539,27,7.1574464,6.3388224,"(18, 88)",0,0,True,0.46967217,0.3060558
2540,27,7.397542,4.6453505,"(71, 16)",0,0,True,0.38573378,0.059963007
2541,27,6.8431535,5.996279,"(36, 71)",0,0,True,0.46702054,0.30008885
2542,27,6.0375657,5.3139987,"(58, 15)",0,0,True,0.46812922,0.32660797
2543,27,6.332599,6.1363635,"(73, 12)",0,0,True,0.49213105,0.4510979
2544,27,6.4747334,5.401477,"(63, 56)",0,0,True,0.45481485,0.2547843
2545,27,7.7755313,5.401452,"(63, 20)",0,0,True,0.40991566,0.08517077
2546,27,6.8810887,4.923708,"(75, 20)",0,0,True,0.41709384,0.123750806
2547,27,5.6897235,4.5684166,"(6, 94)",0,0,True,0.44534552,0.24576895
2548,27,7.1732755,4.0064797,"(6, 76)",0,0,True,0.35836917,0.040434554
2549,27,8.082976,5.9519424,"(76, 65)",0,0,True,0.424081,0.10611688
2550,27,6.6928782,6.6746206,"(25, 65)",0,0,True,0.49931708,0.4954357
2551,27,6.907388,5.698362,"(62, 87)",0,0,True,0.45204464,0.22987337
2552,27,7.240813,4.1125317,"(62, 92)",0,0,True,0.36223084,0.04195564
2553,27,6.460983,6.199551,"(10, 38)",0,0,True,0.4896753,0.4350118
2554,27,6.0565033,6.5264144,"(32, 43)",0,1,False,0.5186726,0.61536276
2555,27,7.047015,7.363932,"(60, 43)",0,1,False,0.5109957,0.5785727
2556,27,6.773312,6.805549,"(60, 53)",0,1,False,0.501187,0.50805855
2557,27,6.708756,5.7061615,"(11, 28)",0,0,True,0.4596214,0.26843163
2558,27,7.067623,7.3400893,"(28, 33)",0,1,False,0.50945556,0.56769824
2559,27,7.18897,7.4464493,"(64, 22)",0,1,False,0.50879645,0.5640165
2560,27,7.489489,5.4209647,"(22, 46)",0,0,True,0.41988954,0.11219394
2561,27,6.9728208,5.603964,"(34, 46)",0,0,True,0.44558,0.20280461
2562,27,6.4582376,6.069193,"(31, 39)",0,0,True,0.4844723,0.40394726
2563,27,6.316407,3.3647382,"(49, 14)",0,0,True,0.34755582,0.04965769
2564,27,4.593231,3.3820324,"(51, 49)",0,0,True,0.42406526,0.229489
2565,27,6.329465,5.940616,"(24, 29)",0,0,True,0.4841546,0.40399447
2566,27,6.63492,5.7328086,"(79, 29)",0,0,True,0.46352965,0.28861675
2567,27,5.8224626,5.8538723,"(50, 82)",0,1,False,0.50134504,0.5078518
2568,27,5.85906,5.960253,"(4, 93)",0,1,False,0.50428087,0.5252766
2569,27,5.585806,6.2730556,"(96, 4)",0,1,False,0.5289762,0.66535485
2570,27,6.0493584,7.562808,"(96, 40)",0,1,False,0.5555918,0.81957185
2571,27,7.628553,4.788827,"(9, 17)",0,0,True,0.38565516,0.055214833
2572,27,8.047767,3.4360158,"(9, 89)",0,0,True,0.29920593,0.009836687
2573,27,7.5771523,4.4976277,"(83, 89)",0,0,True,0.37248114,0.043959796
2574,27,7.9406657,5.4463377,"(83, 35)",0,0,True,0.4068377,0.07625676
2575,27,6.182613,4.710621,"(37, 35)",0,0,True,0.43243548,0.18664004
2576,27,6.5307074,5.2680154,"(81, 37)",0,0,True,0.44649032,0.22051083
2577,27,6.2677417,6.9689393,"(85, 41)",0,1,False,0.5264869,0.6684532
2578,27,6.999319,7.05872,"(23, 7)",0,1,False,0.50211275,0.5148459
2579,27,6.543826,6.626026,"(21, 44)",0,1,False,0.5031208,0.52053845
2580,27,7.3106613,5.6949058,"(44, 61)",0,0,True,0.43788216,0.16579105
2581,28,7.4639926,7.1697607,"(0, 1)",1,0,False,0.4899468,0.42696816
2582,28,5.6142435,8.1663475,"(2, 1)",1,1,True,0.5925978,0.92771477
2583,28,5.5630174,6.382515,"(4, 5)",1,1,True,0.5343014,0.6941297
2584,28,3.9782338,7.2355585,"(7, 6)",1,1,True,0.64523745,0.96293545
2585,28,5.0220623,8.653709,"(8, 7)",1,1,True,0.6327767,0.97421014
2586,28,7.011146,6.6591372,"(9, 8)",1,0,False,0.48712504,0.41289535
2587,28,7.2298017,6.670432,"(11, 10)",1,0,False,0.47987914,0.36369333
2588,28,7.0721316,7.31593,"(13, 12)",1,1,True,0.50847226,0.56064945
2589,28,6.7915015,7.728122,"(15, 14)",1,1,True,0.5322536,0.7184166
2590,28,4.3213263,7.7115097,"(16, 15)",1,1,True,0.6408722,0.9673964
2591,28,5.29554,5.9222426,"(17, 16)",1,1,True,0.5279334,0.65174145
2592,28,6.417463,5.0243874,"(18, 17)",1,0,False,0.43912372,0.19891721
2593,28,5.891434,6.628925,"(20, 19)",1,1,True,0.5294516,0.6764469
2594,28,6.104177,7.5022583,"(21, 20)",1,1,True,0.55137575,0.8018792
2595,28,5.336684,7.3893332,"(22, 23)",1,1,True,0.5806477,0.88621503
2596,28,5.0881743,8.554332,"(23, 24)",1,1,True,0.6270352,0.9697094
2597,28,6.594848,7.576767,"(24, 25)",1,1,True,0.5346438,0.72748876
2598,28,6.3551598,7.5600514,"(29, 28)",1,1,True,0.5432941,0.76939386
2599,28,6.255462,8.027779,"(29, 30)",1,1,True,0.56204176,0.85474557
2600,28,5.78837,6.752711,"(31, 30)",1,1,True,0.53844726,0.72399
2601,28,4.6300263,7.363195,"(32, 31)",1,1,True,0.61394644,0.9389557
2602,28,4.896065,6.8683558,"(33, 32)",1,1,True,0.5838244,0.87785697
2603,28,5.490111,7.109648,"(36, 37)",1,1,True,0.5642686,0.8347313
2604,28,8.075934,7.8050127,"(38, 37)",1,0,False,0.49147025,0.43268085
2605,28,7.16032,7.1733136,"(38, 39)",1,1,True,0.50045323,0.5032484
2606,28,5.481359,4.649147,"(41, 42)",1,0,False,0.45892546,0.3031776
2607,28,6.410534,7.6534286,"(46, 45)",1,1,True,0.54418725,0.77606744
2608,28,5.75766,7.733974,"(46, 47)",1,1,True,0.5732422,0.87828773
2609,28,5.340809,6.51862,"(49, 48)",1,1,True,0.54965717,0.76455396
2610,28,6.7655616,7.433571,"(50, 51)",1,1,True,0.5235229,0.66105723
2611,28,7.6639566,7.152878,"(53, 52)",1,0,False,0.48275343,0.37494066
2612,28,5.6565275,7.8364,"(54, 55)",1,1,True,0.58077836,0.8984275
2613,28,5.5557775,8.105919,"(55, 56)",1,1,True,0.5933318,0.927583
2614,28,6.3064933,7.0044823,"(57, 58)",1,1,True,0.52621853,0.6677418
2615,28,6.283315,6.785517,"(60, 59)",1,1,True,0.51921374,0.62297666
2616,28,6.983325,7.6773405,"(60, 61)",1,1,True,0.52366936,0.6668596
2617,28,4.953981,8.094296,"(62, 61)",1,1,True,0.62033445,0.9585254
2618,28,4.73933,8.001724,"(62, 63)",1,1,True,0.62802684,0.96311593
2619,28,5.947992,8.125754,"(64, 63)",1,1,True,0.5773697,0.8982347
2620,28,7.685771,7.8579707,"(65, 64)",1,1,True,0.5055392,0.5429439
2621,28,7.9605017,7.989281,"(66, 65)",1,1,True,0.5009022,0.50719434
2622,28,7.538059,8.040579,"(66, 67)",1,1,True,0.5161285,0.6230513
2623,28,6.6698956,7.3599653,"(68, 67)",1,1,True,0.5245929,0.6659824
2624,28,6.917989,6.8982706,"(72, 73)",1,0,False,0.4992864,0.49507064
2625,28,4.9638777,6.8403335,"(74, 75)",1,1,True,0.57948244,0.86720353
2626,28,6.3771296,7.310821,"(76, 77)",1,1,True,0.5341064,0.7178236
2627,28,7.306282,7.6358256,"(77, 78)",1,1,True,0.51102734,0.5816483
2628,28,8.3915,7.2029266,"(80, 81)",1,0,False,0.46189108,0.23351413
2629,28,8.415147,8.224485,"(82, 81)",1,0,False,0.49427086,0.4524785
2630,28,7.7488623,7.1703777,"(83, 82)",1,0,False,0.48061284,0.35928142
2631,28,6.1172996,6.911558,"(86, 85)",1,1,True,0.5304807,0.688745
2632,28,5.404757,7.0849543,"(86, 87)",1,1,True,0.56726325,0.8429307
2633,28,7.9316077,6.4926734,"(88, 89)",1,0,False,0.4501211,0.19171043
2634,28,6.4473877,8.635422,"(90, 89)",1,1,True,0.5725341,0.8991698
2635,28,5.6859097,8.2993555,"(91, 90)",1,1,True,0.5934357,0.9317219
2636,28,7.306458,6.931845,"(92, 91)",1,0,False,0.48684487,0.4074269
2637,28,6.064373,6.759549,"(95, 94)",1,1,True,0.5271047,0.66711736
2638,28,6.385548,7.634156,"(95, 96)",1,1,True,0.54453045,0.7770588
2639,28,6.6485515,7.8960285,"(96, 97)",1,1,True,0.5428845,0.7768628
2640,28,6.8379903,7.7829013,"(98, 97)",1,1,True,0.5323137,0.7200906
2641,28,7.7963004,7.059513,"(98, 99)",1,0,False,0.47520202,0.32370707
2642,28,6.5029793,7.3519225,"(61, 78)",0,1,False,0.53063697,0.7003454
2643,28,6.883999,7.7573504,"(66, 72)",0,1,False,0.52982485,0.7054426
2644,28,8.1836815,7.945002,"(66, 91)",0,0,True,0.49260077,0.44061178
2645,28,6.505858,8.144309,"(91, 8)",0,1,False,0.5559192,0.837324
2646,28,7.0144963,6.563222,"(5, 98)",0,0,True,0.4833818,0.38905782
2647,28,7.1045094,5.604854,"(98, 27)",0,0,True,0.44100195,0.18247697
2648,28,7.047747,5.9774017,"(95, 26)",0,0,True,0.45891234,0.25533742
2649,28,7.834382,5.260689,"(88, 26)",0,0,True,0.40173042,0.07085078
2650,28,7.4138174,5.5610156,"(18, 88)",0,0,True,0.42860016,0.13554427
2651,28,6.927693,6.172124,"(99, 36)",0,0,True,0.4711611,0.31960902
2652,28,7.2183194,7.025273,"(99, 19)",0,0,True,0.49322343,0.45188767
2653,28,6.7581205,7.4244065,"(73, 12)",0,1,False,0.5234897,0.660671
2654,28,6.1480417,6.812318,"(94, 75)",0,1,False,0.5256272,0.6602203
2655,28,7.5418143,7.0452323,"(25, 65)",0,0,True,0.4829787,0.37834424
2656,28,6.5770426,6.8332543,"(45, 92)",0,1,False,0.50955284,0.5637048
2657,28,7.2050905,7.3107486,"(67, 10)",0,1,False,0.5036394,0.52638996
2658,28,7.905689,7.896162,"(10, 38)",0,0,True,0.49969855,0.49761835
2659,28,7.2781625,7.4683566,"(38, 13)",0,1,False,0.50644875,0.5474057
2660,28,7.1059704,7.237372,"(60, 53)",0,1,False,0.5045806,0.53280324
2661,28,8.224838,6.6654606,"(80, 53)",0,0,True,0.4476378,0.17373599
2662,28,8.03299,6.8857465,"(11, 80)",0,0,True,0.46155024,0.24099287
2663,28,5.844253,7.0547853,"(28, 33)",0,1,False,0.54692334,0.77039313
2664,28,7.493951,7.989829,"(86, 0)",0,1,False,0.5160128,0.62149024
2665,28,8.182959,7.7408557,"(64, 0)",0,0,True,0.48611823,0.39124
2666,28,7.0389028,7.3512783,"(64, 22)",0,1,False,0.5108538,0.577465
2667,28,6.7197847,6.2680545,"(34, 46)",0,0,True,0.4826095,0.38894945
2668,28,6.4434824,6.487432,"(30, 34)",0,1,False,0.50169945,0.5109856
2669,28,5.787052,4.938803,"(59, 69)",0,0,True,0.4604577,0.2998003
2670,28,5.7446437,6.6395698,"(31, 39)",0,1,False,0.53613174,0.7099057
2671,28,6.4513855,7.2414026,"(52, 47)",0,1,False,0.52884793,0.6878351
2672,28,7.342775,7.051033,"(52, 14)",0,0,True,0.4898657,0.4275775
2673,28,6.782472,7.21266,"(49, 14)",0,1,False,0.5153692,0.6059185
2674,28,6.777094,7.670476,"(51, 77)",0,1,False,0.53091806,0.70958763
2675,28,6.9729176,8.605146,"(55, 77)",0,1,False,0.55238867,0.8364748
2676,28,6.2209864,8.122485,"(24, 29)",0,1,False,0.5662845,0.8700611
2677,28,6.9825344,7.268448,"(97, 57)",0,1,False,0.51003134,0.5709954
2678,28,7.57764,7.6604424,"(1, 57)",0,1,False,0.5027169,0.5206888
2679,28,6.707931,6.7155647,"(1, 84)",0,1,False,0.5002843,0.5019084
2680,28,6.982891,7.8815947,"(50, 82)",0,1,False,0.5302299,0.710683
2681,28,7.008808,7.593285,"(82, 68)",0,1,False,0.52001345,0.64209694
2682,28,5.435901,7.1344557,"(96, 4)",0,1,False,0.56756186,0.84534585
2683,28,6.817266,6.7397504,"(9, 17)",0,0,True,0.49714112,0.48063082
2684,28,7.5139728,6.907993,"(9, 89)",0,0,True,0.47899106,0.35297677
2685,28,7.7592163,6.770692,"(83, 89)",0,0,True,0.46598315,0.2712036
2686,28,5.7304993,5.580827,"(37, 35)",0,0,True,0.49338397,0.4626517
2687,28,7.654734,7.471531,"(81, 37)",0,0,True,0.4939442,0.4543269
2688,28,7.9140162,5.8268576,"(42, 81)",0,0,True,0.42405292,0.11035122
2689,28,6.594624,4.784419,"(42, 85)",0,0,True,0.42045882,0.14061335
2690,28,7.400866,6.3982954,"(21, 44)",0,0,True,0.46367276,0.26843634
2691,29,6.4182634,6.9600534,"(99, 0)",0,1,False,0.52024883,0.63222873
2692,29,3.5721602,7.3579335,"(3, 4)",1,1,True,0.6731812,0.9778122
2693,29,3.799777,8.63597,"(4, 5)",1,1,True,0.6944472,0.9921253
2694,29,5.3216724,8.143458,"(6, 5)",1,1,True,0.6047812,0.9438418
2695,29,7.3235855,7.9185033,"(7, 6)",1,1,True,0.51951563,0.64449275
2696,29,5.740623,7.3562098,"(8, 7)",1,1,True,0.5616786,0.8341856
2697,29,5.1473308,7.789955,"(10, 9)",1,1,True,0.6021321,0.93355495
2698,29,6.211304,8.696304,"(11, 10)",1,1,True,0.58334666,0.92308354
2699,29,5.6515737,7.613672,"(11, 12)",1,1,True,0.5739563,0.87675977
2700,29,5.8169737,6.437916,"(15, 14)",1,1,True,0.5253345,0.65043277
2701,29,6.5494614,6.312403,"(20, 19)",1,0,False,0.4907845,0.44101143
2702,29,7.8073983,7.0540385,"(23, 24)",1,0,False,0.47465387,0.32008967
2703,29,8.021084,7.4655666,"(25, 26)",1,0,False,0.48206466,0.36458534
2704,29,7.3520436,7.451149,"(27, 26)",1,1,True,0.50334746,0.5247561
2705,29,6.9255447,6.487867,"(28, 27)",1,0,False,0.48368508,0.39229444
2706,29,5.252202,6.94719,"(33, 32)",1,1,True,0.56947017,0.844879
2707,29,6.0127206,6.5699434,"(34, 33)",1,1,True,0.52214247,0.6358097
2708,29,5.380878,6.9402313,"(38, 37)",1,1,True,0.56327975,0.82626057
2709,29,5.9517,7.0548596,"(38, 39)",1,1,True,0.5424078,0.75085163
2710,29,6.1198883,6.699002,"(41, 40)",1,1,True,0.5225883,0.6408634
2711,29,5.131374,6.865423,"(42, 43)",1,1,True,0.57227135,0.84992963
2712,29,5.7610154,6.7365737,"(45, 44)",1,1,True,0.53902984,0.726226
2713,29,6.047726,7.553219,"(47, 48)",1,1,True,0.5553452,0.8183923
2714,29,5.905017,7.608585,"(49, 48)",1,1,True,0.56303155,0.84600013
2715,29,5.3840003,6.5192447,"(49, 50)",1,1,True,0.54768634,0.7568055
2716,29,5.5569563,6.934693,"(52, 51)",1,1,True,0.55514634,0.7986272
2717,29,7.867929,8.136229,"(53, 52)",1,1,True,0.5083822,0.56667536
2718,29,7.4116993,8.192288,"(53, 54)",1,1,True,0.5250125,0.6858071
2719,29,7.2709928,7.888553,"(54, 55)",1,1,True,0.52036875,0.64966345
2720,29,4.740671,7.1354904,"(58, 59)",1,1,True,0.60082465,0.9164314
2721,29,6.0608835,7.405623,"(60, 59)",1,1,True,0.549929,0.79326826
2722,29,8.266026,7.385842,"(62, 61)",1,0,False,0.47188246,0.2931397
2723,29,7.981298,6.9626765,"(62, 63)",1,0,False,0.46591863,0.26529598
2724,29,6.4183187,6.6249437,"(65, 64)",1,1,True,0.50792074,0.5514732
2725,29,7.931373,8.020611,"(66, 65)",1,1,True,0.50279707,0.52229464
2726,29,4.6715565,7.940916,"(68, 67)",1,1,True,0.6296082,0.9633625
2727,29,3.6655204,6.9172926,"(70, 69)",1,1,True,0.6536346,0.9627367
2728,29,4.7904706,5.58877,"(72, 73)",1,1,True,0.5384565,0.68961054
2729,29,4.410291,5.932085,"(73, 74)",1,1,True,0.5735708,0.82080245
2730,29,6.9662695,6.303198,"(76, 75)",1,0,False,0.47501513,0.34004995
2731,29,5.9998803,7.0592237,"(77, 78)",1,1,True,0.5405596,0.74256504
2732,29,7.4428134,6.882672,"(79, 78)",1,0,False,0.48044947,0.36351472
2733,29,3.884365,7.0633483,"(82, 81)",1,1,True,0.6451894,0.9600357
2734,29,4.2917457,6.9208813,"(83, 82)",1,1,True,0.6172399,0.9327133
2735,29,4.5269456,6.249579,"(83, 84)",1,1,True,0.57992524,0.84846777
2736,29,7.3172626,6.9379725,"(86, 85)",1,0,False,0.48669645,0.4062981
2737,29,5.840372,7.581101,"(90, 89)",1,1,True,0.56484866,0.8507796
2738,29,6.836882,8.043714,"(91, 90)",1,1,True,0.54055053,0.7697378
2739,29,7.2354136,8.934064,"(92, 91)",1,1,True,0.5525265,0.8453584
2740,29,7.3240905,8.336616,"(92, 93)",1,1,True,0.53232694,0.733514
2741,29,7.282092,7.5719237,"(94, 93)",1,1,True,0.509756,0.5719549
2742,29,7.256482,7.4485006,"(95, 94)",1,1,True,0.50652903,0.5478576
2743,29,4.9191985,6.6097608,"(96, 97)",1,1,True,0.5733181,0.84429806
2744,29,3.9307024,6.8546586,"(98, 97)",1,1,True,0.6355521,0.94901806
2745,29,7.7069864,6.9734,"(61, 78)",0,0,True,0.47501475,0.32440826
2746,29,7.361545,6.4941826,"(66, 72)",0,0,True,0.4687002,0.2958034
2747,29,7.603827,7.7336726,"(66, 91)",0,1,False,0.5042329,0.53241587
2748,29,8.042167,6.79514,"(95, 26)",0,0,True,0.45797667,0.22321522
2749,29,7.9310775,6.0761,"(88, 26)",0,0,True,0.43378475,0.13528952
2750,29,7.1025443,3.499463,"(36, 71)",0,0,True,0.33007553,0.026517339
2751,29,8.1717205,4.95529,"(99, 36)",0,0,True,0.37748808,0.03855207
2752,29,7.74202,6.634561,"(99, 19)",0,0,True,0.4614839,0.2483449
2753,29,6.3469806,6.943518,"(63, 20)",0,1,False,0.5224422,0.6448637
2754,29,6.211107,6.5981617,"(94, 75)",0,1,False,0.5151084,0.5955736
2755,29,7.6501236,7.361653,"(6, 94)",0,0,True,0.49039185,0.4283783
2756,29,7.6600513,6.906441,"(6, 76)",0,0,True,0.47413206,0.3200352
2757,29,8.639526,7.337466,"(76, 65)",0,0,True,0.45925203,0.2138184
2758,29,7.446166,7.360789,"(25, 65)",0,0,True,0.49711698,0.4786686
2759,29,8.244996,6.2229657,"(62, 87)",0,0,True,0.43012038,0.11690921
2760,29,8.318935,7.69962,"(62, 92)",0,0,True,0.48066884,0.3499371
2761,29,5.6780887,7.2415686,"(45, 48)",0,1,False,0.5605078,0.82685214
2762,29,6.8460345,7.7926292,"(48, 67)",0,1,False,0.532332,0.7204298
2763,29,6.5727086,7.4022646,"(10, 38)",0,1,False,0.5296801,0.69626105
2764,29,7.0353255,6.9886084,"(60, 43)",0,0,True,0.49833435,0.4883228
2765,29,8.543342,8.1933155,"(60, 53)",0,0,True,0.4895431,0.4133761
2766,29,7.350203,7.1483417,"(80, 53)",0,0,True,0.49303854,0.44970533
2767,29,7.643774,7.9960523,"(11, 28)",0,1,False,0.51126224,0.58716995
2768,29,8.295679,7.485448,"(28, 33)",0,0,True,0.4743291,0.3078412
2769,29,7.9422226,8.1138525,"(33, 86)",0,1,False,0.5053447,0.54280245
2770,29,5.817871,7.4121585,"(47, 90)",0,1,False,0.5602526,0.8312184
2771,29,6.0943456,6.54524,"(52, 14)",0,1,False,0.5178366,0.6108519
2772,29,6.5636673,6.691449,"(24, 55)",0,1,False,0.5048201,0.5319021
2773,29,5.8489313,5.9723387,"(79, 29)",0,1,False,0.5052197,0.53081274
2774,29,6.274864,4.1070127,"(1, 57)",0,0,True,0.39559445,0.102674805
2775,29,6.262741,5.5767646,"(84, 50)",0,0,True,0.47103018,0.3349287
2776,29,7.2282224,8.347012,"(93, 54)",0,1,False,0.5359157,0.75376403
2777,29,7.6740446,6.915234,"(85, 41)",0,0,True,0.47399423,0.31890455
2778,29,7.740449,7.438272,"(41, 23)",0,0,True,0.49004605,0.4250254
2779,29,7.8975425,7.4612546,"(23, 7)",0,0,True,0.48579678,0.39262584
2780,29,6.677438,6.7326555,"(44, 61)",0,1,False,0.5020588,0.5138009
2781,30,7.259444,7.5270395,"(0, 1)",1,1,True,0.50904864,0.56650245
2782,30,4.885244,6.2778544,"(3, 4)",1,1,True,0.5623756,0.80100864
2783,30,5.144238,7.573019,"(4, 5)",1,1,True,0.5954915,0.9189958
2784,30,7.191736,6.809331,"(11, 12)",1,0,False,0.48634374,0.40554687
2785,30,5.9923882,6.9597754,"(13, 14)",1,1,True,0.5373446,0.7245984
2786,30,6.0163274,6.1348863,"(18, 19)",1,1,True,0.50487846,0.52960503
2787,30,7.470447,6.922117,"(21, 22)",1,0,False,0.48095095,0.366252
2788,30,7.6916733,8.0654745,"(22, 23)",1,1,True,0.5118613,0.5923772
2789,30,7.213464,8.545607,"(23, 24)",1,1,True,0.5422659,0.79119486
2790,30,6.961063,8.690224,"(24, 25)",1,1,True,0.5552402,0.84930503
2791,30,7.020336,7.7457824,"(25, 26)",1,1,True,0.52456456,0.6738052
2792,30,5.5152903,7.3155646,"(29, 30)",1,1,True,0.57015413,0.8581823
2793,30,5.5660396,4.9935236,"(35, 36)",1,0,False,0.4728911,0.3606565
2794,30,5.0522346,5.0460906,"(36, 37)",1,0,False,0.4996958,0.498464
2795,30,8.257316,6.224128,"(38, 39)",1,0,False,0.42980024,0.115762204
2796,30,5.838459,5.44141,"(41, 42)",1,0,False,0.48240012,0.40202153
2797,30,7.156002,7.2671127,"(42, 43)",1,1,True,0.50385183,0.5277492
2798,30,7.8709154,7.0247984,"(43, 44)",1,0,False,0.47159865,0.30024803
2799,30,4.8533726,6.9883156,"(46, 47)",1,1,True,0.59014523,0.8942534
2800,30,5.2313275,7.2604957,"(47, 48)",1,1,True,0.5812199,0.88382566
2801,30,6.037649,5.7059298,"(49, 50)",1,0,False,0.48587653,0.41782233
2802,30,7.842878,6.1968956,"(50, 51)",1,0,False,0.44138145,0.16165268
2803,30,7.823184,7.8041134,"(53, 54)",1,0,False,0.49938983,0.49523246
2804,30,6.0260878,9.010444,"(54, 55)",1,1,True,0.59923685,0.9518624
2805,30,4.665503,9.257115,"(55, 56)",1,1,True,0.66489756,0.98996526
2806,30,5.958083,8.654724,"(56, 57)",1,1,True,0.5922698,0.93682814
2807,30,7.3919168,8.668335,"(57, 58)",1,1,True,0.5397384,0.7818395
2808,30,7.4056416,8.199894,"(58, 59)",1,1,True,0.5254478,0.68874365
2809,30,6.530416,6.399843,"(60, 61)",1,0,False,0.49495086,0.4674031
2810,30,7.2122445,7.199541,"(62, 63)",1,0,False,0.49955928,0.4968242
2811,30,8.552875,6.232101,"(66, 67)",1,0,False,0.42151582,0.08941705
2812,30,8.082343,6.798974,"(68, 69)",1,0,False,0.45687985,0.2169773
2813,30,3.3823736,5.629365,"(72, 73)",1,1,True,0.62467027,0.9043907
2814,30,4.346724,6.3218646,"(73, 74)",1,1,True,0.59256804,0.8781622
2815,30,5.2362432,7.2761574,"(74, 75)",1,1,True,0.58151567,0.88492453
2816,30,7.271553,7.626804,"(76, 77)",1,1,True,0.5119225,0.5878903
2817,30,6.5266056,8.210604,"(77, 78)",1,1,True,0.5571342,0.84343326
2818,30,3.9746377,7.6781697,"(80, 81)",1,1,True,0.6589116,0.975956
2819,30,7.0967116,7.522272,"(83, 84)",1,1,True,0.51455504,0.60481304
2820,30,7.7362957,7.081739,"(86, 87)",1,0,False,0.4779135,0.34196344
2821,30,5.2935133,6.591734,"(88, 89)",1,1,True,0.5546148,0.78553534
2822,30,5.2934384,7.399275,"(92, 93)",1,1,True,0.5829545,0.8914691
2823,30,6.824618,7.2314687,"(95, 96)",1,1,True,0.5144724,0.60033256
